chr	start	end	peak_id	score	strand	intron_chr	intron_start	intron_end	intron_id	intron_score	intron_strand	rPos	Overlap_start	Overlap_end	Control_start	Control_end	Intron_length	Control_length	ExonORIntron	Overlap_Phastcon	Control_Phastcon	Overlap_GC	Control_GC	Class	m6A_Intensity
chr11	68802055	68802198	m6AIP_abcam_peak_1279	0.0	+	chr11	68801729	68802107	ENSMUST00000092984.5|Myh10|ENSMUSG00000020900.15|protein_coding_Intron_30	0.0	+	0.9973544973544973	68802055	68802107	68801888	68801940	378	773	Constitutive_Intron	0.0425385	0.000519231	0.5	0.4807692307692308	Cfg3	0.581716217368729
chr11	69315092	69315202	m6AIP_abcam_peak_1281	0.0	-	chr11	69314857	69315189	ENSMUST00000092973.5|Cntrob|ENSMUSG00000032782.19|protein_coding_Intron_8	0.0	-	0.12650602409638556	69315092	69315189	69314868	69314965	332	332	Constitutive_Intron	0.0495773	0.00150515	0.5051546391752577	0.5463917525773195	Cfg3	1.71250478561482
chr11	69412039	69412148	m6AIP_abcam_peak_1284	0.0	-	chr11	69408781	69413532	ENSMUST00000094077.4|Kdm6b|ENSMUSG00000018476.7|protein_coding_Intron_1	0.0	-	0.3047779414860029	69412039	69412148	69410068	69410177	4751	4751	Constitutive_Intron	0.937642	0.27044	0.5504587155963303	0.5688073394495413	Cfg3	-0.52380228978207
chr11	69566631	69566773	m6AIP_abcam_peak_1285	0.0	-	chr11	69563947	69577625	ENSMUST00000048139.11|Wrap53|ENSMUSG00000041346.11|protein_coding_Intron_3	0.0	-	0.7978505629477994	69566631	69566773	69573192	69573334	13678	221	Constitutive_Intron	0.027662	0.0151831	0.5845070422535211	0.5	Cfg3	1.02042223708915
chr11	69574711	69574855	m6AIP_abcam_peak_1286	0.0	-	chr11	69563947	69577625	ENSMUST00000048139.11|Wrap53|ENSMUSG00000041346.11|protein_coding_Intron_3	0.0	-	0.20836379587659015	69574711	69574855	69569311	69569455	13678	709	Constitutive_Intron	0.0438611	0.0461736	0.5486111111111112	0.5208333333333334	Cfg3	1.10726310392996
chr11	69604445	69604695	m6AIP_SySy_peak_1048	0.0	-	chr11	69603553	69605260	ENSMUST00000047889.12|Atp1b2|ENSMUSG00000041329.13|protein_coding_Intron_1	0.0	-	0.4042179261862917	69604445	69604695	69604554	69604804	1707	1707	Constitutive_Intron	0.056856	0.168496	0.508	0.528	Cfg1	3.22699531508748
chr11	69685622	69685730	m6AIP_abcam_peak_1289	0.0	+	chr11	69684673	69688359	ENSMUST00000140371.7|Tnfsf13os|ENSMUSG00000085890.7|lncRNA_Intron_1	0.0	+	0.28106348345089527	69685622	69685730	69687010	69687118	3686	2311	Constitutive_Intron	0.250278	0.718759	0.5185185185185185	0.5648148148148148	Cfg3	1.54968153893069
chr11	69686596	69686770	m6AIP_abcam_peak_1290a	0.0	+	chr11	69684673	69688359	ENSMUST00000140371.7|Tnfsf13os|ENSMUSG00000085890.7|lncRNA_Intron_1	0.0	+	0.5436787845903418	69686596	69686770	69687619	69687793	3686	3686	Constitutive_Intron	0.128132	0.00456322	0.5402298850574713	0.3793103448275862	Cfg3	1.26331723342276
chr11	69686771	69686878	m6AIP_abcam_peak_1290b	0.0	+	chr11	69684673	69688359	ENSMUST00000140371.7|Tnfsf13os|ENSMUSG00000085890.7|lncRNA_Intron_1	0.0	+	0.5946825827455237	69686771	69686878	69688177	69688284	3686	2311	Constitutive_Intron	0.436542	0.0358224	0.5327102803738317	0.4485981308411215	Cfg3	0.629671926662852
chr11	69836476	69836639	m6AIP_abcam_peak_1293	0.0	-	chr11	69834677	69837047	ENSMUST00000108634.8|Nlgn2|ENSMUSG00000051790.15|protein_coding_Intron_1	0.0	-	0.20084388185654012	69836476	69836639	69835099	69835262	2370	109	Constitutive_Intron	0.587546	0.697607	0.44785276073619634	0.48466257668711654	Cfg3	1.36338257420266
chr11	69891105	69891350	m6AIP_abcam_peak_1294	0.0	-	chr11	69890983	69894599	ENSMUST00000001631.6|Acap1|ENSMUSG00000001588.12|protein_coding_Intron_2	0.0	-	0.9408185840707964	69891105	69891350	69892524	69892769	3616	1151	Constitutive_Intron	0.0124286	0.26139	0.5306122448979592	0.5061224489795918	Cfg3	1.17600543542157
chr11	69902586	69902754	m6AIP_abcam_peak_1295	0.0	+	chr11	69902185	69903007	ENSMUST00000061837.10|Neurl4|ENSMUSG00000047284.14|protein_coding_Intron_1	0.0	+	0.5900243309002433	69902586	69902754	69902739	69902907	822	111	Constitutive_Intron	0.113274	0.00330357	0.47619047619047616	0.48214285714285715	Cfg3	1.21334953709015
chr11	70403504	70403617	m6AIP_abcam_peak_1305a	0.0	-	chr11	70402066	70405626	ENSMUST00000019065.9|Pelp1|ENSMUSG00000018921.11|protein_coding_Intron_3	0.0	-	0.5862359550561798	70403504	70403617	70405015	70405128	3560	739	Constitutive_Intron	0.00723894	0.0898673	0.4424778761061947	0.3185840707964602	Cfg3	0.869866514574396
chr11	70403618	70403773	m6AIP_abcam_peak_1305b	0.0	-	chr11	70402066	70405626	ENSMUST00000019065.9|Pelp1|ENSMUSG00000018921.11|protein_coding_Intron_3	0.0	-	0.5415730337078652	70403618	70403773	70405423	70405578	3560	3560	Constitutive_Intron	0.00720645	0.00951613	0.45806451612903226	0.45161290322580644	Cfg3	0.287049407050105
chr11	70403774	70403911	m6AIP_abcam_peak_1305c	0.0	-	chr11	70402066	70405626	ENSMUST00000019065.9|Pelp1|ENSMUSG00000018921.11|protein_coding_Intron_3	0.0	-	0.498876404494382	70403774	70403911	70404587	70404724	3560	739	Constitutive_Intron	0.0212336	0.0385839	0.49635036496350365	0.39416058394160586	Cfg3	1.04934269519913
chr11	70409143	70409224	m6AIP_abcam_peak_1306a	0.0	-	chr11	70406321	70409763	ENSMUST00000019065.9|Pelp1|ENSMUSG00000018921.11|protein_coding_Intron_1	0.0	-	0.1670540383497966	70409143	70409224	70408955	70409036	3442	3442	Constitutive_Intron	0.0393704	0.161938	0.48148148148148145	0.38271604938271603	Cfg3	1.67220064871747
chr11	70409225	70409294	m6AIP_abcam_peak_1306b	0.0	-	chr11	70406321	70409763	ENSMUST00000019065.9|Pelp1|ENSMUSG00000018921.11|protein_coding_Intron_1	0.0	-	0.13974433468913428	70409225	70409294	70408457	70408526	3442	739	Constitutive_Intron	0.027913	0.0597101	0.4057971014492754	0.3333333333333333	Cfg3	1.13487139951875
chr11	70943278	70943474	m6AIP_SySy_peak_1071	0.0	-	chr11	70943322	70943878	ENSMUST00000035283.10|Nup88|ENSMUSG00000040667.11|protein_coding_Intron_16	0.0	-	0.9946043165467626	70943322	70943474	70943477	70943629	556	1023	Constitutive_Intron	0.0646711	0.00528947	0.4934210526315789	0.4342105263157895	Cfg1	1.84386480982358
chr11	70949342	70949508	m6AIP_abcam_peak_1314	0.0	-	chr11	70947803	70950145	ENSMUST00000035283.10|Nup88|ENSMUSG00000040667.11|protein_coding_Intron_9	0.0	-	0.3023057216054654	70949342	70949508	70948567	70948733	2342	217	Constitutive_Intron	0.0132952	0.059012	0.4819277108433735	0.4759036144578313	Cfg3	0.750423917058419
chr11	71024241	71024341	m6AIP_abcam_peak_1318	0.0	+	chr11	71020189	71024549	ENSMUST00000048807.11|Mis12|ENSMUSG00000040599.13|protein_coding_Intron_1	0.0	+	0.939908256880734	71024241	71024341	71020666	71020766	4360	4360	Constitutive_Intron	0.04746	0.11511	0.38	0.35	Cfg3	0.0880489247488498
chr11	72161525	72161724	m6AIP_abcam_peak_1320	0.0	-	chr11	72159520	72165516	ENSMUST00000204457.2|Gm43951|ENSMUSG00000107877.2|protein_coding_Intron_16	0.0	-	0.6474316210807205	72161525	72161724	72161067	72161266	5996	1892	Constitutive_Intron	0.166467	0.0271558	0.49748743718592964	0.4371859296482412	Cfg3	1.42217394969413
chr11	72161525	72161724	m6AIP_abcam_peak_1320	0.0	-	chr11	72159520	72165516	ENSMUST00000238653.1|4933427D14Rik|ENSMUSG00000020807.15|protein_coding_Intron_16	0.0	-	0.6474316210807205	72161525	72161724	72160806	72161005	5996	2925	Constitutive_Intron	0.166467	0.0110201	0.49748743718592964	0.4623115577889447	Cfg3	1.42217394969413
chr11	72635712	72635823	m6AIP_abcam_peak_1322	0.0	+	chr11	72607635	72663070	ENSMUST00000021148.12|Ube2g1|ENSMUSG00000020794.13|protein_coding_Intron_1	0.0	+	0.5070262469558943	72635712	72635823	72661519	72661630	55435	1485	Constitutive_Intron	0.330613	0.0129369	0.4954954954954955	0.24324324324324326	Cfg3	0.213595618101053
chr11	72644566	72644680	m6AIP_abcam_peak_1323a	0.0	+	chr11	72607635	72663070	ENSMUST00000021148.12|Ube2g1|ENSMUSG00000020794.13|protein_coding_Intron_1	0.0	+	0.6667448362947597	72644566	72644680	72637708	72637822	55435	9786	Constitutive_Intron	0.0206491	0.15507	0.38596491228070173	0.5087719298245614	Cfg3	0.53670772550839
chr11	72644681	72644821	m6AIP_abcam_peak_1323b	0.0	+	chr11	72607635	72663070	ENSMUST00000021148.12|Ube2g1|ENSMUSG00000020794.13|protein_coding_Intron_1	0.0	+	0.6698114909353297	72644681	72644821	72649443	72649583	55435	9786	Constitutive_Intron	0.08475	0.47195	0.4785714285714286	0.32857142857142857	Cfg3	0.552942651790734
chr11	72724414	72724579	m6AIP_abcam_peak_1324	0.0	+	chr11	72722763	72728760	ENSMUST00000155998.1|Ankfy1|ENSMUSG00000020790.14|protein_coding_Intron_4	0.0	+	0.29214607303651824	72724414	72724579	72725341	72725506	5997	8144	Alternative_ExonIntron	0.366376	0.446097	0.4303030303030303	0.4303030303030303	Cfg3	0.697727464872224
chr11	74777690	74777841	m6AIP_abcam_peak_1334a	0.0	+	chr11	74773649	74784057	ENSMUST00000010698.12|Mettl16|ENSMUSG00000010554.14|protein_coding_Intron_2	0.0	+	0.39604150653343584	74777690	74777841	74774800	74774951	10408	818	Constitutive_Intron	0.115106	0.117391	0.4105960264900662	0.3973509933774834	Cfg3	0.34732847135398
chr11	74777842	74777978	m6AIP_abcam_peak_1334b	0.0	+	chr11	74773649	74784057	ENSMUST00000010698.12|Mettl16|ENSMUSG00000010554.14|protein_coding_Intron_2	0.0	+	0.409684857801691	74777842	74777978	74782604	74782740	10408	4507	Constitutive_Intron	0.193426	0.210206	0.4411764705882353	0.35294117647058826	Cfg3	1.55697666037777
chr11	74839317	74839446	m6AIP_abcam_peak_1335	0.0	+	chr11	74837723	74842160	ENSMUST00000000291.8|Mnt|ENSMUSG00000000282.12|protein_coding_Intron_4	0.0	+	0.3768311922470137	74839317	74839446	74839693	74839822	4437	482	Constitutive_Intron	0.0190388	0.0167287	0.4883720930232558	0.46511627906976744	Cfg3	0.846976154373621
chr11	75091523	75091650	m6AIP_abcam_peak_1342	0.0	+	chr11	75053963	75139192	ENSMUST00000045281.12|Smg6|ENSMUSG00000038290.15|protein_coding_Intron_13	0.0	+	0.4413051895481585	75091523	75091650	75107995	75108122	85229	2543	Constitutive_Intron	0.47411	0.512331	0.36220472440944884	0.3543307086614173	Cfg3	-0.176346904741185
chr11	75366223	75366473	m6AIP_abcam_peak_1343	0.0	+	chr11	75349814	75382249	ENSMUST00000044530.2|Smyd4|ENSMUSG00000018809.2|protein_coding_Intron_2	0.0	+	0.5097579774934484	75366223	75366473	75372657	75372907	32435	32435	Constitutive_Intron	0.13748	0.188368	0.532	0.396	Cfg3	0.504724674177734
chr11	75588655	75588787	m6AIP_abcam_peak_1347	0.0	+	chr11	75588352	75592188	ENSMUST00000179521.7|Pitpna|ENSMUSG00000017781.17|protein_coding_Intron_1	0.0	+	0.10714285714285714	75588655	75588787	75590090	75590222	3836	138	Constitutive_Intron	0.028303	0.286712	0.5909090909090909	0.5606060606060606	Cfg3	1.25893479175804
chr11	75589137	75589361	m6AIP_abcam_peak_1348	0.0	+	chr11	75588352	75592188	ENSMUST00000179521.7|Pitpna|ENSMUSG00000017781.17|protein_coding_Intron_1	0.0	+	0.25312825860271115	75589137	75589361	75590239	75590463	3836	244	Constitutive_Intron	0.0201607	0.344799	0.48660714285714285	0.6026785714285714	Cfg3	0.83570163628531
chr11	75753541	75753630	m6AIP_abcam_peak_1352a	0.0	+	chr11	75752080	75755573	ENSMUST00000067664.9|Ywhae|ENSMUSG00000020849.13|protein_coding_Intron_2	0.0	+	0.42570855997709706	75753541	75753630	75755045	75755134	3493	2268	Constitutive_Intron	0.11109	0.201719	0.38202247191011235	0.43820224719101125	Cfg3	0.160863414619663
chr11	75753631	75753749	m6AIP_abcam_peak_1352b	0.0	+	chr11	75752080	75755573	ENSMUST00000067664.9|Ywhae|ENSMUSG00000020849.13|protein_coding_Intron_2	0.0	+	0.46263956484397367	75753631	75753749	75754778	75754896	3493	5191	Constitutive_Intron	0.113983	0.240881	0.4830508474576271	0.3559322033898305	Cfg3	0.467505706958497
chr11	75753750	75753930	m6AIP_abcam_peak_1352c	0.0	+	chr11	75752080	75755573	ENSMUST00000067664.9|Ywhae|ENSMUSG00000020849.13|protein_coding_Intron_2	0.0	+	0.49384483252218725	75753750	75753930	75753284	75753464	3493	2268	Constitutive_Intron	0.0267333	0.0236056	0.45	0.36666666666666664	Cfg3	0.735248517649638
chr11	76466379	76466479	m6AIP_abcam_peak_1355	0.0	-	chr11	76464290	76468715	ENSMUST00000238684.1|Abr|ENSMUSG00000017631.19|protein_coding_Intron_6	0.0	-	0.5177401129943503	76466379	76466479	76465666	76465766	4425	22351	Constitutive_Intron	0.00626	0.01723	0.51	0.59	Cfg3	0.32750766109227
chr11	76979342	76979508	m6AIP_abcam_peak_1356	0.0	+	chr11	76971978	76986475	ENSMUST00000021197.9|Blmh|ENSMUSG00000020840.10|protein_coding_Intron_11	0.0	+	0.5135545285231428	76979342	76979508	76986023	76986189	14497	3188	Constitutive_Intron	0.0304337	0.0104217	0.5602409638554217	0.5783132530120482	Cfg3	0.613154211117841
chr11	77538254	77538357	m6AIP_SySy_peak_1119	0.0	-	chr11	77538328	77540053	ENSMUST00000058496.7|Taok1|ENSMUSG00000017291.13|protein_coding_Intron_19	0.0	-	0.9918840579710145	77538328	77538357	77539420	77539449	1725	3451	Constitutive_Intron	0.147	0.22931	0.3793103448275862	0.2413793103448276	Cfg2	0.313354209924709
chr11	77606956	77607165	m6AIP_abcam_peak_1361	0.0	-	chr11	77585494	77607207	ENSMUST00000058496.7|Taok1|ENSMUSG00000017291.13|protein_coding_Intron_1	0.0	-	0.00953345921797999	77606956	77607165	77595853	77596062	21713	21713	Constitutive_Intron	0.843368	0.0584402	0.569377990430622	0.40669856459330145	Cfg3	-0.052453670724975
chr11	77709655	77709770	m6AIP_SySy_peak_1123	0.0	+	chr11	77705541	77741685	ENSMUST00000181023.1|Nufip2|ENSMUSG00000037857.16|protein_coding_Intron_3	0.0	+	0.11448649845064188	77709655	77709770	77736107	77736222	36144	12254	Constitutive_Intron	0.844043	0.0125391	0.3826086956521739	0.4	Cfg1	0.849335350132693
chr11	77709905	77710069	m6AIP_SySy_peak_1124	0.0	+	chr11	77705541	77741685	ENSMUST00000181023.1|Nufip2|ENSMUSG00000037857.16|protein_coding_Intron_3	0.0	+	0.12104360336432049	77709905	77710069	77741411	77741575	36144	5034	Alternative_ExonIntron	0.930305	0.108433	0.27439024390243905	0.42073170731707316	Cfg1	2.10432498858585
chr11	77778306	77778420	m6AIP_SySy_peak_1126c	0.0	+	chr11	77778314	77815855	ENSMUST00000168348.7|Myo18a|ENSMUSG00000000631.20|protein_coding_Intron_1	0.0	+	0.0017847153778535467	77778314	77778420	77781885	77781991	37541	735	Alternative_ExonIntron	0.163274	0.111189	0.5094339622641509	0.4811320754716981	Cfg2	1.36392429562512
chr11	77837637	77837765	m6AIP_abcam_peak_1368	0.0	+	chr11	77836482	77840680	ENSMUST00000168348.7|Myo18a|ENSMUSG00000000631.20|protein_coding_Intron_21	0.0	+	0.2896617436874702	77837637	77837765	77840165	77840293	4198	256	Constitutive_Intron	0.0068125	0.176461	0.390625	0.5703125	Cfg3	0.358228248677748
chr11	77846822	77846933	m6AIP_abcam_peak_1370	0.0	+	chr11	77846482	77846890	ENSMUST00000168348.7|Myo18a|ENSMUSG00000000631.20|protein_coding_Intron_31	0.0	+	0.9950980392156863	77846822	77846890	77846692	77846760	408	2530	Constitutive_Intron	0.0575294	0.0453088	0.5882352941176471	0.6176470588235294	Cfg3	2.15224119754757
chr11	77859161	77859289	m6AIP_SySy_peak_1127	0.0	+	chr11	77857845	77864690	ENSMUST00000168348.7|Myo18a|ENSMUSG00000000631.20|protein_coding_Intron_40	0.0	+	0.19970781592403214	77859161	77859289	77862412	77862540	6845	1476	Alternative_ExonIntron	0.472523	0.00955469	0.6640625	0.5546875	Cfg2	1.43245326135497
chr11	78277973	78278157	m6AIP_abcam_peak_1386	0.0	+	chr11	78277334	78279046	ENSMUST00000010421.6|2610507B11Rik|ENSMUSG00000010277.7|protein_coding_Intron_24	0.0	+	0.4398364485981308	78277973	78278157	78278098	78278282	1712	383	Constitutive_Intron	0.181125	0.124087	0.45652173913043476	0.5543478260869565	Cfg3	1.5384997111743
chr11	78278479	78278647	m6AIP_abcam_peak_1387	0.0	+	chr11	78277334	78279046	ENSMUST00000010421.6|2610507B11Rik|ENSMUSG00000010277.7|protein_coding_Intron_24	0.0	+	0.7021028037383178	78278479	78278647	78278448	78278616	1712	120	Constitutive_Intron	0.428113	0.532298	0.5	0.47023809523809523	Cfg3	1.16235130985717
chr11	78518595	78518784	m6AIP_abcam_peak_1390	0.0	+	chr11	78518209	78518952	ENSMUST00000001127.10|Poldip2|ENSMUSG00000001100.10|protein_coding_Intron_7	0.0	+	0.6985195154777928	78518595	78518784	78518755	78518944	743	1086	Alternative_ExonIntron	0.014455	0.173899	0.5555555555555556	0.4497354497354497	Cfg3	0.637626972142757
chr11	78591963	78592101	m6AIP_abcam_peak_1391	0.0	-	chr11	78590989	78618274	ENSMUST00000142739.7|Nlk|ENSMUSG00000017376.15|protein_coding_Intron_3	0.0	-	0.9619204691222283	78591963	78592101	78610391	78610529	27285	27285	Constitutive_Intron	0.00162319	0.508341	0.4927536231884058	0.427536231884058	Cfg3	1.3873949554402
chr11	78616640	78616769	m6AIP_abcam_peak_1392	0.0	-	chr11	78590989	78618274	ENSMUST00000142739.7|Nlk|ENSMUSG00000017376.15|protein_coding_Intron_3	0.0	-	0.05768737401502655	78616640	78616769	78605455	78605584	27285	668	Constitutive_Intron	0.012031	0.183775	0.5193798449612403	0.4883720930232558	Cfg3	0.639557723988522
chr11	78677131	78677358	m6AIP_SySy_peak_1145	0.0	-	chr11	78626706	78695808	ENSMUST00000142739.7|Nlk|ENSMUSG00000017376.15|protein_coding_Intron_1	0.0	-	0.2692396746838007	78677131	78677358	78665015	78665242	69102	668	Constitutive_Intron	0.181189	0.0810088	0.4581497797356828	0.3656387665198238	Cfg1	2.17984184552894
chr11	80080378	80080496	m6AIP_abcam_peak_1399	0.0	-	chr11	80064399	80080783	ENSMUST00000061283.14|Crlf3|ENSMUSG00000017561.16|protein_coding_Intron_1	0.0	-	0.021728515625	80080378	80080496	80065546	80065664	16384	720	Constitutive_Intron	0.0168814	0.0944322	0.5254237288135594	0.4661016949152542	Cfg3	0.803698637118474
chr11	84094442	84094543	m6AIP_abcam_peak_1419	0.0	-	chr11	84093647	84103052	ENSMUST00000018795.12|Tada2a|ENSMUSG00000018651.14|protein_coding_Intron_8	0.0	-	0.9104731525784158	84094442	84094543	84093949	84094050	9405	1066	Constitutive_Intron	0.025802	0.0685941	0.46534653465346537	0.5148514851485149	Cfg3	0.716930822790964
chr11	84821977	84822136	m6AIP_SySy_peak_1172	0.0	-	chr11	84821757	84822310	ENSMUST00000047560.7|Dhrs11|ENSMUSG00000034449.7|protein_coding_Intron_4	0.0	-	0.45027124773960214	84821977	84822136	84821918	84822077	553	631	Alternative_ExonIntron	0.0313774	0.00777358	0.4528301886792453	0.44025157232704404	Cfg2	3.21584061612926
chr11	85357119	85357274	m6AIP_abcam_peak_1424	0.0	+	chr11	85354975	85359624	ENSMUST00000108061.7|Bcas3|ENSMUSG00000059439.15|protein_coding_Intron_3	0.0	+	0.4770918477091848	85357119	85357274	85357969	85358124	4649	5429	Constitutive_Intron	0.0119677	0.204342	0.5225806451612903	0.3548387096774194	Cfg3	0.33069433896305
chr11	85679661	85679780	m6AIP_abcam_peak_1425	0.0	+	chr11	85583994	85801784	ENSMUST00000108061.7|Bcas3|ENSMUSG00000059439.15|protein_coding_Intron_24	0.0	+	0.4395105376739061	85679661	85679780	85774817	85774936	217790	12047	Constitutive_Intron	0.375336	0.00239496	0.48739495798319327	0.5210084033613446	Cfg3	1.72755173024114
chr11	86096096	86096227	m6AIP_abcam_peak_1426	0.0	-	chr11	86077969	86108766	ENSMUST00000044423.3|Brip1|ENSMUSG00000034329.16|protein_coding_Intron_16	0.0	-	0.40978017339351236	86096096	86096227	86085754	86085885	30797	4077	Constitutive_Intron	0	0.987954	0.3435114503816794	0.3511450381679389	Cfg3	1.69002939010252
chr11	86204000	86204139	m6AIP_abcam_peak_1427	0.0	+	chr11	86201552	86206952	ENSMUST00000128960.1|Brip1os|ENSMUSG00000085208.3|lncRNA_Intron_1	0.0	+	0.4603703703703704	86204000	86204139	86204911	86205050	5400	5400	Constitutive_Intron	0	0	0.5035971223021583	0.5251798561151079	Cfg3	1.06532556858654
chr11	86231490	86231594	m6AIP_abcam_peak_1428	0.0	-	chr11	86229305	86231964	ENSMUST00000018212.12|Ints2|ENSMUSG00000018068.13|protein_coding_Intron_15	0.0	-	0.1609627679578789	86231490	86231594	86231575	86231679	2659	1651	Constitutive_Intron	0.0479038	0.0180962	0.46153846153846156	0.4423076923076923	Cfg3	1.69411138521208
chr11	86301224	86301413	m6AIP_abcam_peak_1430	0.0	-	chr11	86301344	86301464	ENSMUST00000043624.8|Med13|ENSMUSG00000034297.14|protein_coding_Intron_13	0.0	-	0.7083333333333333	86301344	86301413	86301348	86301417	120	558	Constitutive_Intron	0.561145	0.503188	0.391304347826087	0.37681159420289856	Cfg3	-0.132115444130733
chr11	86510979	86511152	m6AIP_abcam_peak_1433	0.0	-	chr11	86506898	86511588	ENSMUST00000154617.7|Rps6kb1|ENSMUSG00000020516.15|protein_coding_Intron_12	0.0	-	0.1115138592750533	86510979	86511152	86507936	86508109	4690	386	Constitutive_Intron	0	0.0253931	0.5144508670520231	0.3872832369942196	Cfg3	0.422511792918941
chr11	87109761	87109937	m6AIP_SySy_peak_1191	0.0	+	chr11	87109304	87116103	ENSMUST00000020794.5|Ska2|ENSMUSG00000020492.11|protein_coding_Intron_1	0.0	+	0.07648183556405354	87109761	87109937	87109880	87110056	6799	6799	Constitutive_Intron	0.124574	0.088233	0.6761363636363636	0.6590909090909091	Cfg2	0.946542222913341
chr11	87133842	87133942	m6AIP_abcam_peak_1438	0.0	+	chr11	87129817	87137589	ENSMUST00000041282.12|Trim37|ENSMUSG00000018548.15|protein_coding_Intron_2	0.0	+	0.5259907359752959	87133842	87133942	87133367	87133467	7772	10457	Constitutive_Intron	0.5768	0.135857	0.42	0.37	Cfg3	0.826779914238803
chr11	87139217	87139467	m6AIP_abcam_peak_1439	0.0	+	chr11	87137630	87140484	ENSMUST00000041282.12|Trim37|ENSMUSG00000018548.15|protein_coding_Intron_3	0.0	+	0.5998598458304134	87139217	87139467	87139182	87139432	2854	756	Constitutive_Intron	0.367299	0.270263	0.432	0.428	Cfg3	0.799733997396369
chr11	87468181	87468350	m6AIP_abcam_peak_1440	0.0	+	chr11	87433945	87474403	ENSMUST00000060835.11|Tex14|ENSMUSG00000010342.16|protein_coding_Intron_2	0.0	+	0.8490039052844925	87468181	87468350	87459649	87459818	40458	5248	Constitutive_Intron	0	0	0.4911242603550296	0.4378698224852071	Cfg3	1.13192312796989
